name;datetime;tempmax;tempmin;temp;feelslikemax;feelslikemin;feelslike;dew;humidity;precip;precipprob;precipcover;preciptype;windspeed;winddir;sealevelpressure;cloudcover;visibility;conditions;description
MOROCCO;6/26/2015;27;17;23;27.9;17;23.2;17.5;72.3;0;0;0;;16.6;300.2;1016.4;23.1;6.7;Partially cloudy;Clearing in the afternoon.
MOROCCO;6/27/2015;28;19.1;23.9;29.2;19.1;24.2;18.8;74.7;0;0;0;;16.6;273.9;1014;16.3;5.5;Clear;Clear conditions throughout the day.
MOROCCO;6/28/2015;33.3;19.7;23.4;33;19.7;23.3;18.3;74.7;0;0;0;;20.5;266.1;1016.2;22.7;5.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;6/29/2015;25;20;22.3;25;20;22.3;17.7;76;0;0;0;;24.8;280.6;1016.9;60.5;5.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;6/30/2015;26;20;22.6;26;20;22.6;17.1;71.9;0;0;0;;14.8;291;1016;44.9;6.8;Partially cloudy;Clearing in the afternoon.
MOROCCO;07/01/2015;30.6;18;22.3;30.2;18;22.3;15.7;67.1;0;0;0;;22;330.8;1016.4;79.5;7.2;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;07/02/2015;25.1;17;21.3;25.1;17;21.3;16.3;74.5;0;0;0;;22.3;359.7;1018.2;67.8;9.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;07/03/2015;26;15;21.6;26;15;21.6;16.6;75;0;0;0;;16.6;318.9;1018;30.9;9.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;07/04/2015;26;17.4;22.5;26;17.4;22.5;18.3;78.5;0;0;0;;16.6;332;1017.4;53.8;7.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;07/05/2015;28;19;23.4;28.9;19;23.5;19.2;78.8;0;0;0;;14.8;296;1015.4;36.8;7.2;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;07/06/2015;32;20;25.8;34.1;20;26.4;19.2;69.3;0;0;0;;20.5;342.5;1014.5;39.9;7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;07/07/2015;29;20.8;24.8;30.3;20.8;25.3;19.9;76.1;0.1;100;4.17;rain;16.6;283.8;1014.8;24.4;6.3;Rain, Partially cloudy;Partly cloudy throughout the day with early morning rain.
MOROCCO;07/08/2015;28;19;23.6;29.6;19;23.8;19.2;77.6;0;0;0;;16.6;327.6;1015.2;33.5;6.2;Partially cloudy;Clearing in the afternoon.
MOROCCO;07/09/2015;26;17.7;22.1;26;17.7;22.1;17.9;78.3;0;0;0;;16.6;321.9;1016.3;48.6;7.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;07/10/2015;25;17.8;21.6;25;17.8;21.6;16.7;74.6;0;0;0;;18.4;334.9;1019.3;68.7;8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;07/11/2015;36;16.9;22.3;37.3;16.9;22.4;16.5;72.3;0;0;0;;18.4;357.5;1018.7;39.4;8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;07/12/2015;28;16.8;22.7;28.9;16.8;22.9;18.3;77.5;0;0;0;;18.4;336.4;1018.1;23.7;7.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/13/2015;30.7;16.9;24.7;31.9;16.9;25.1;17.4;67;0;0;0;;27.7;4.3;1016.9;21.4;7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/14/2015;38;17;25.2;36.5;17;25.4;16.3;60.4;0;0;0;;29.5;10.6;1015.6;15;7.6;Clear;Clear conditions throughout the day.
MOROCCO;7/15/2015;29;18.9;24.3;30.8;18.9;24.6;18.8;72.1;0;0;0;;17.2;311.9;1012.7;34.6;7.2;Partially cloudy;Becoming cloudy in the afternoon.
MOROCCO;7/16/2015;29;20.7;24.9;29.8;20.7;25.4;19.7;74.1;0;0;0;;14.8;279.1;1012.1;25.8;6;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/17/2015;28.8;21.7;24.4;29.6;21.7;24.5;19.9;76.8;0;0;0;;22.3;278.9;1014.4;59.1;6.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/18/2015;27;18.9;23.5;28.2;18.9;23.6;19.5;79;0;0;0;;18.4;336.1;1017.5;49.2;5.6;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/19/2015;27;18;23.1;28.2;18;23.3;18.7;77.4;0;0;0;;20.5;342.9;1017;32.6;8.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/20/2015;37.1;16.8;23.8;35.7;16.8;24.3;18;73.2;0;0;0;;22.3;358.5;1014.5;14.2;7.8;Clear;Clear conditions throughout the day.
MOROCCO;7/21/2015;35;18.8;24.8;36.2;18.8;25.2;17.2;65.9;0;0;0;;24.1;7.8;1014.2;20.8;8.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/22/2015;31;19.1;25;33.3;19.1;25.5;18.6;69.9;0;0;0;;20.5;351.3;1015.2;11.6;7.5;Clear;Clear conditions throughout the day.
MOROCCO;7/23/2015;29;18;23.7;29.8;18;24;18;72.5;0;0;0;;16.6;334.4;1015.3;8.3;7.6;Clear;Clear conditions throughout the day.
MOROCCO;7/24/2015;27;18.1;23.1;28.2;18.1;23.2;18.8;77.9;0;0;0;;18.4;301;1015.8;49.4;7.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/25/2015;26;20;23.3;26;20;23.3;17.9;72.4;0;0;0;;20.5;330.3;1015.4;69.2;9.6;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/26/2015;26;15;21.5;26;15;21.5;16.9;76.5;0;0;0;;16.6;318.9;1014.6;29.8;8.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/27/2015;28;17;23.3;28.3;17;23.5;18.6;76.9;0;0;0;;16.6;329.6;1014.1;23.4;7.2;Partially cloudy;Clearing in the afternoon.
MOROCCO;7/28/2015;27.1;19;23.6;28.8;19;23.9;19.8;80.7;0;0;0;;16.6;293.1;1012.7;38.2;6.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/29/2015;26.1;20.2;23.6;26.1;20.2;23.6;19.4;77.9;0;0;0;;18.4;265.8;1013.7;38.3;7.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;7/30/2015;28;21;23.9;29.2;21;24;18.9;74.3;0;0;0;;20.5;309.5;1012.9;54.2;8.9;Partially cloudy;Clearing in the afternoon.
MOROCCO;7/31/2015;27;20;23.8;28.2;20;23.9;19;75.2;0;0;0;;20.5;335.7;1011.5;79.6;9.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;08/01/2015;26;17.9;22.3;26;17.9;22.3;17.3;74;0;0;0;;20.5;350.9;1011.8;51.6;8.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;08/02/2015;30.8;18;23;30.8;18;23;18.6;78.1;0;0;0;;18.4;272.1;1012.4;62;5.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;08/03/2015;26;21;23.4;26;21;23.4;18.6;74.9;0;0;0;;18.4;273.1;1016.3;66.6;6.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;08/04/2015;27;18;23.1;28.2;18;23.1;18.7;77.8;0.1;100;4.17;rain;16.6;331.3;1015.4;46.8;7.7;Rain, Partially cloudy;Partly cloudy throughout the day with early morning rain.
MOROCCO;08/05/2015;27.8;20;24.2;29.1;20;24.6;19.7;76.8;0;0;0;;14.8;350.7;1013.4;57.9;7.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;08/06/2015;31;23;25.8;33;23;26.4;20.6;74.3;0;0;0;;20.5;347;1012;51.9;7.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;08/07/2015;30;21.8;25.3;32.5;21.8;25.9;20.8;77.3;0.2;100;4.17;rain;18.4;316.4;1012.7;53.6;8.1;Rain, Partially cloudy;Partly cloudy throughout the day with late afternoon rain.
MOROCCO;08/08/2015;33.1;22.8;25.9;32.7;22.8;26.3;20.1;72.6;0.9;100;4.17;rain;27.7;351;1013.6;63;9.1;Rain, Partially cloudy;Partly cloudy throughout the day with early morning rain.
MOROCCO;08/09/2015;32;22;26.3;33.5;22;27.1;20.6;72.2;0;0;0;;20.5;262;1013.8;22.7;8.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;08/10/2015;33;22.9;26.6;33.4;22.9;27;19.7;68.8;0;0;0;;18.4;288.4;1015.8;59.3;7.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;08/11/2015;28;21.8;24.5;29.6;21.8;24.9;20.7;80.5;0;0;0;;24.1;0.9;1014.8;43.7;5.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;08/12/2015;29;19.9;24.2;30.3;19.9;24.5;19.1;75.1;0;0;0;;20.5;351.7;1017.1;24.3;7.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/13/2015;29.9;21;24;29.1;21;24;18.7;73.8;0;0;0;;22.3;355.8;1020.4;46.8;7.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/14/2015;25;16.8;21.6;25;16.8;21.6;16.2;72;0;0;0;;20.5;338.9;1019.7;62.4;8.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/15/2015;25;13.2;19.8;25;13.2;19.8;14.7;74.1;0;0;0;;18.4;318.7;1017.6;50.6;9.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/16/2015;25;14.9;20.6;25;14.9;20.6;16.1;76.4;0;0;0;;22.3;348.1;1015.8;48;8.6;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/17/2015;25;18;22.1;25;18;22.1;17.8;77;0;0;0;;20.5;335;1014.3;70;8.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/18/2015;25;18.5;21.9;25;18.5;21.9;15.6;67.6;0;0;0;;20.5;274.5;1014.1;66.4;9.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/19/2015;25;15.9;20.9;25;15.9;20.9;16.2;75.7;0;0;0;;18.4;332.7;1015.2;42.5;9.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/20/2015;25;16.8;21.2;25;16.8;21.2;17.4;79.9;0;0;0;;16.6;301.6;1017.5;52.3;9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/21/2015;25;17;21.8;25;17;21.8;18.1;80.5;0;0;0;;16.6;314.6;1017.7;72.1;7.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/22/2015;25;21;22.8;25;21;22.8;16.9;69.8;0;0;0;;22.3;286.6;1017.4;78;9.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/23/2015;26;17;22.5;26;17;22.5;16;67.4;0;0;0;;24.1;343.1;1017.3;65.1;9.2;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/24/2015;26;15;20.3;26;15;20.3;15;73.5;0;0;0;;20.5;0.6;1017.5;46.4;9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/25/2015;25;17;21.4;25;17;21.4;16.4;74.4;0;0;0;;22.3;348.4;1016.8;43.3;8.4;Partially cloudy;Clearing in the afternoon.
MOROCCO;8/26/2015;27.6;14.8;20.5;27.3;14.8;20.5;16;77.6;0;0;0;;22.3;305;1015.8;9.9;9.1;Clear;Clear conditions throughout the day.
MOROCCO;8/27/2015;25.7;16.9;21.3;25.7;16.9;21.3;17.8;81.5;0;0;0;;18.4;332;1015.3;53;7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/28/2015;28;17;23.1;29.6;17;23.4;18.9;78.5;0;0;0;;14.8;309.8;1012.7;35;6.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/29/2015;41;23;30.4;39.1;23;30.3;16.7;50.1;0;0;0;;18.4;51.5;1010.3;36.1;7.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/30/2015;29;22;24.4;29.8;22;24.5;20.4;79.1;0;0;0;;24.1;258.5;1012.9;85.3;5.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;8/31/2015;27.4;21;23.6;27.5;21;23.6;18.9;76.3;0;0;0;;20.2;326;1016.6;62.4;5.6;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;09/01/2015;29.9;20;23.6;29.2;20;23.6;17.6;70.6;0;0;0;;20.9;330.2;1017.6;63.2;8.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;09/02/2015;25;17.8;21.5;25;17.8;21.5;16.4;74.1;0;0;0;;18.4;330.5;1016.6;57.4;9.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;09/03/2015;24;16;21.4;24;16;21.4;13.1;59.3;0;0;0;;23;328.7;1017.6;67.7;9.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;09/04/2015;24;14.1;19.8;24;14.1;19.8;13.3;67.4;0;0;0;;22.3;335;1017.2;64.4;9.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;09/05/2015;23;15;19.3;23;15;19.3;14;72.8;0;0;0;;18.4;330.9;1016.8;56.6;9.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;09/06/2015;25;14.9;19.8;25;14.9;19.8;15.2;76.4;0;0;0;;18.4;323.1;1017.4;26.4;9.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;09/07/2015;27.2;15.8;20.5;26.9;15.8;20.4;16.2;78;0;0;0;;20.9;326.6;1018;63.3;7.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;09/08/2015;25;15;20.4;25;15;20.4;15.9;76.5;0;0;0;;22.3;354.6;1016.5;77;8.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;09/09/2015;25.1;18;21.8;25.1;18;21.8;17.4;76.7;0;0;0;;25.9;348.5;1015.1;65.3;9.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;09/10/2015;26;16;21.4;26;16;21.4;17.6;80.3;0;0;0;;18.4;325.4;1014.6;39.2;7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;09/11/2015;24;15.8;20.2;24;15.8;20.2;16.8;81.3;0;0;0;;18.4;334.4;1014.2;87.5;6.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;09/12/2015;23.8;16;20.1;23.8;16;20.1;15.7;76.4;0;0;0;;16.6;301;1015.3;48.8;7.2;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/13/2015;25;14;19.6;25;14;19.6;15.1;77.4;0;0;0;;27.7;11.4;1016.5;47.3;8.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/14/2015;25;15;20.1;25;15;20.1;15.5;76.3;0;0;0;;20.5;338.7;1017.2;43.2;9.6;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/15/2015;25.1;17;20.8;25.1;17;20.8;15.8;75;0;0;0;;18.4;333.7;1015.2;49;8.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/16/2015;25;13.2;20.2;25;13.2;20.2;14.8;73;0;0;0;;18.4;263.3;1012.8;38.2;8.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/17/2015;23;15;20.3;23;15;20.3;16.1;77.5;0;0;0;;27.7;0.2;1014.2;64.2;8.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/18/2015;24.1;13.9;18.9;24.1;13.9;18.9;13.3;72;0;0;0;;24.1;2;1014.6;25.2;9.8;Partially cloudy;Clearing in the afternoon.
MOROCCO;9/19/2015;25.8;15;20.5;25.8;15;20.5;16.4;78.9;0;0;0;;13;298.6;1015.7;3.4;9.3;Clear;Clear conditions throughout the day.
MOROCCO;9/20/2015;29;15.9;21.2;29.4;15.9;21.2;17.8;82.2;0.4;100;4.17;rain;13;16.9;1017.8;46.2;5.5;Rain, Partially cloudy;Partly cloudy throughout the day with afternoon rain.
MOROCCO;9/21/2015;33;19.9;25;31.8;19.9;25;16.3;62.3;0;0;0;;20.9;6.5;1017.4;41;7.2;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/22/2015;32;19;25.2;31;19;24.8;11.7;45.1;0;0;0;;24.1;19.1;1016.1;32.8;9.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/23/2015;25;18;21.7;25;18;21.7;15.2;66.5;0;0;0;;20.5;339.3;1015.8;71;9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/24/2015;24;16;20.7;24;16;20.7;16.8;79;0;0;0;;13;310;1017.6;63.5;7.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/25/2015;24.9;18;21.6;24.9;18;21.6;15.2;67.9;0;0;0;;20.5;322.8;1017.3;69.4;8.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/26/2015;24.8;16.1;20.4;24.8;16.1;20.4;15.4;74.6;0;0;0;;20.5;339.9;1015.8;58.6;10;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/27/2015;24;15.1;19.9;24;15.1;19.9;16.7;83.1;0;0;0;;18.4;350.1;1014.7;45.9;6.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/28/2015;29;17.2;21.7;29.8;17.2;21.8;17.6;79.8;0;0;0;;18.4;303;1013.1;57.1;5.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;9/29/2015;26.7;15;19.7;26.7;15;19.7;16;80.4;0.6;100;4.17;rain;16.6;244.6;1012.9;54.8;6.4;Rain, Partially cloudy;Partly cloudy throughout the day with late afternoon rain.
MOROCCO;9/30/2015;28.7;14.1;20.4;27.9;14.1;20.4;14.3;71.7;0;0;0;;16.6;356.2;1016.1;56;8.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/01/2015;30.6;14;20.3;29.3;14;20.2;15.3;75.3;0;0;0;;18.4;357.8;1019.3;36.2;6.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/02/2015;26;12.9;19.5;26;12.9;19.5;15.1;77.7;0;0;0;;14.8;331.5;1017.4;27.7;7.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/03/2015;26.2;15.8;20.4;26.2;15.8;20.4;15.8;76.8;0;0;0;;14.8;353.5;1016.9;43.9;5.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/04/2015;34;18;25.5;32.3;18;24.9;11.7;46.1;0;0;0;;18.4;337.9;1019.1;35;7.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/05/2015;33.4;20;24.9;31.9;20;24.8;15.2;57.1;0;0;0;;20.5;242.9;1020;23.1;7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/06/2015;26;17;21.5;26;17;21.5;17.9;80.1;0;0;0;;18.4;325.5;1018.8;41.9;8.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/07/2015;26;15;19.7;26;15;19.7;15.9;80.3;0;0;0;;22.3;10.7;1017.5;52.1;7.6;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/08/2015;22.2;13;17.5;22.2;13;17.5;12.1;72.7;0;0;0;;24.1;317.4;1015.8;55;10;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/09/2015;22;10.9;16.5;22;10.9;16.5;10.9;71.8;0;0;0;;18.4;333.4;1013.3;40.9;9.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/10/2015;25.3;11.1;17.2;25.3;11.1;17.2;12.9;78.3;0;0;0;;19.1;208.5;1011.3;59.2;8.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/11/2015;25.9;19;21.5;25.9;19;21.5;17.4;78.7;9;100;4.17;rain;24.1;237.9;1010.6;58.1;9.9;Rain, Partially cloudy;Partly cloudy throughout the day with morning rain.
MOROCCO;10/12/2015;25.2;19;21.5;25.2;19;21.5;16.8;76;0.1;100;4.17;rain;24.1;240;1012;51;9.8;Rain, Partially cloudy;Partly cloudy throughout the day with afternoon rain.
MOROCCO;10/13/2015;24;17;20.2;24;17;20.2;16.1;78.6;0;0;0;;20.5;244.1;1013.2;50;9.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/14/2015;25;15.7;20.7;25;15.7;20.7;15.5;73;0.3;100;4.17;rain;22.3;229.8;1012.8;52;9.4;Rain, Partially cloudy;Partly cloudy throughout the day with morning rain.
MOROCCO;10/15/2015;23.9;15;19.3;23.9;15;19.3;16.1;82.5;0;0;0;;18.4;313.4;1013.3;52.8;7.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/16/2015;25.8;15.1;20.1;25.8;15.1;20.1;15.9;78.6;0;0;0;;13;28.4;1011.4;34.4;7.3;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/17/2015;26;17;21.5;26;17;21.5;16.1;72.3;4;100;4.17;rain;27.7;230;1009.9;61.6;7.5;Rain, Partially cloudy;Partly cloudy throughout the day with late afternoon rain.
MOROCCO;10/18/2015;27.1;18;21;27.5;18;21;16.4;76.1;7;100;4.17;rain;29.5;223.4;1010.3;71.2;8.5;Rain, Partially cloudy;Partly cloudy throughout the day with late afternoon rain.
MOROCCO;10/19/2015;25;18;20.7;25;18;20.7;15.9;74.9;11;100;8.33;rain;37.1;209;1007.5;72.4;6.5;Rain, Partially cloudy;Partly cloudy throughout the day with rain.
MOROCCO;10/20/2015;26.9;18;21.3;26.7;18;21.3;14.1;64.9;0.1;100;4.17;rain;36.4;205.2;1009;68.8;7.5;Rain, Partially cloudy;Partly cloudy throughout the day with afternoon rain.
MOROCCO;10/21/2015;25;16;20.3;25;16;20.3;15.7;76.5;0.1;100;4.17;rain;20.5;21.6;1015.8;47.3;8.9;Rain, Partially cloudy;Partly cloudy throughout the day with morning rain.
MOROCCO;10/22/2015;25;15;18.9;25;15;18.9;15.8;83.7;0;0;0;;18.4;28;1018.1;18.3;6.6;Clear;Clear conditions throughout the day.
MOROCCO;10/23/2015;24.8;14;18.8;24.8;14;18.8;16.1;85.6;0.2;100;4.17;rain;11.2;33;1017.9;67.2;3.7;Rain, Partially cloudy;Partly cloudy throughout the day with afternoon rain.
MOROCCO;10/24/2015;25;17;20.3;25;17;20.3;16.6;80.5;0.5;100;8.33;rain;14.8;23.6;1015.9;60.5;5.9;Rain, Partially cloudy;Partly cloudy throughout the day with rain in the morning and afternoon.
MOROCCO;10/25/2015;25;16;19.7;25;16;19.7;15.8;79.4;0;0;0;;11.2;5.2;1015.1;77.7;5.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/26/2015;24;18;20.5;24;18;20.5;17.3;82.2;2;100;4.17;rain;27.7;229.7;1015;68.5;7.9;Rain, Partially cloudy;Partly cloudy throughout the day with early morning rain.
MOROCCO;10/27/2015;24;16.9;18.8;24;16.9;18.8;15.8;83.9;1;100;4.17;rain;24.1;224.4;1017;73.8;6.5;Rain, Partially cloudy;Partly cloudy throughout the day with late afternoon rain.
MOROCCO;10/28/2015;22;14;17.8;22;14;17.8;14.1;80.2;3;100;4.17;rain;14.8;0.5;1020;58.6;8;Rain, Partially cloudy;Partly cloudy throughout the day with early morning rain.
MOROCCO;10/29/2015;23;11.6;16.8;23;11.6;16.8;12.6;78.6;0;0;0;;22.3;23.9;1018.1;19.8;7.7;Clear;Clear conditions throughout the day.
MOROCCO;10/30/2015;22;11;16.4;22;11;16.4;13.7;84.3;0;0;0;;14.8;337.1;1016;30.5;6.8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;10/31/2015;22;13.1;17.9;22;13.1;17.9;15.1;84.6;0;0;0;;22.3;340.4;1016.5;68.9;6.6;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;11/01/2015;18;13.9;15.9;18;13.9;15.9;13.3;84.6;13;100;12.5;rain;25.9;228.7;1013.3;74.1;8;Rain, Partially cloudy;Partly cloudy throughout the day with rain.
MOROCCO;11/02/2015;22;12;16.4;22;12;16.4;9.7;65.6;0;0;0;;29.5;200.7;1015.6;57.3;9.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;11/03/2015;21.1;12.4;17.1;21.1;12.4;17.1;12.1;73.7;0;0;0;;18.4;211.9;1020.9;55.5;9.7;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;11/04/2015;22;12;16.8;22;12;16.8;12.7;78.3;0;0;0;;11.5;330.7;1022.6;42.4;8;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;11/05/2015;24;11.9;17.6;24;11.9;17.6;13.4;78.4;0;0;0;;22.3;32.5;1022.3;24;7.6;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;11/06/2015;23;14;17.9;23;14;17.9;15.1;84.2;0;0;0;;13;358.3;1020.6;48.2;3.9;Partially cloudy;Clearing in the afternoon.
MOROCCO;11/07/2015;30.8;11.9;17.7;29;11.9;17.7;13.2;78.4;0;0;0;;10.5;253.6;1019.6;11.3;6;Clear;Clear conditions throughout the day.
MOROCCO;11/08/2015;27;12.7;18.5;27;12.7;18.5;13.8;77.7;0;0;0;;18.7;274.8;1021.8;21.4;5.2;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;11/09/2015;23;13;17.1;23;13;17.1;15.1;88.4;0;0;0;;11.2;122.1;1025.9;55;2;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;11/10/2015;24.9;10.1;16.3;24.9;10.1;16.3;14;88.4;0;0;0;;14;284.4;1024.8;51.5;1.9;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;11/11/2015;21;14;17.1;21;14;17.1;15.2;89.4;0;0;0;;11.2;11.7;1022.9;81.3;1.5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;11/12/2015;21;10.9;16.1;21;10.9;16.1;14.5;90.4;0;0;0;;13;17.5;1022.4;74.6;1.5;Partially cloudy;Clearing in the afternoon.
MOROCCO;11/13/2015;25.1;10;16.3;25.1;10;16.3;13.7;86.6;0;0;0;;15.5;19.4;1025.5;64.7;2.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;11/14/2015;21;10;15.1;21;10;15.1;12.9;88.2;0;0;0;;7.6;200.2;1024.4;69.8;2.1;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;11/15/2015;21;11;16.7;21;11;16.7;14.6;88.4;0;0;0;;13;229.8;1022.8;55.1;3.6;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;11/16/2015;22;12.9;16.7;22;12.9;16.7;13;80.6;0;0;0;;15.5;203.8;1022.2;11.6;5.2;Clear;Clear conditions throughout the day.
MOROCCO;11/17/2015;22;12;16.2;22;12;16.2;14.1;87.6;0;0;0;;20.5;31.2;1023.5;41;5;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;11/18/2015;22;10;15;22;10;15;12.6;86.8;0;0;0;;13;26.9;1024.7;39.2;3.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;11/19/2015;24.9;10.7;15.4;24.9;10.7;15.4;12.4;84.8;0;0;0;;11.5;44.8;1026.8;48.5;2.6;Partially cloudy;Clearing in the afternoon.
MOROCCO;11/20/2015;21;8;14.4;21;8;14.4;12.3;88.3;0;0;0;;11.8;188.4;1028.1;48.3;4.4;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;11/21/2015;21;11.8;17.1;21;11.8;17.1;13.6;80.5;0;0;0;;25.9;267.5;1023.2;78.7;6;Partially cloudy;Partly cloudy throughout the day.
MOROCCO;11/22/2015;18;8;14.8;18;8;14.8;6.9;59.9;0.1;100;4.17;rain;20.5;350.2;1017.9;68.3;9.3;Rain, Partially cloudy;Partly cloudy throughout the day with early morning rain.
MOROCCO;11/23/2015;16;8;11.2;16;6.3;10.7;7.2;77.1;7;100;8.33;rain;18.4;146.7;1017.4;59.5;8.7;Rain, Partially cloudy;Partly cloudy throughout the day with rain in the morning and afternoon.
MOROCCO;11/24/2015;16.8;6;10.9;16.8;6;10.7;6.4;76;0;0;0;;13;55.9;1025.5;41.3;9.3;Partially cloudy;Partly cloudy throughout the day.
